dates,doses1_1,doses1_2,doses1_3,doses1_4,doses1_5,doses1_6,doses1_7,doses1_8,doses1_9,doses1_10,doses1_11,doses1_12,doses1_13,doses1_14,doses1_15,doses1_16,doses2_1,doses2_2,doses2_3,doses2_4,doses2_5,doses2_6,doses2_7,doses2_8,doses2_9,doses2_10,doses2_11,doses2_12,doses2_13,doses2_14,doses2_15,doses2_16,doses3_1,doses3_2,doses3_3,doses3_4,doses3_5,doses3_6,doses3_7,doses3_8,doses3_9,doses3_10,doses3_11,doses3_12,doses3_13,doses3_14,doses3_15,doses3_16,doses4_1,doses4_2,doses4_3,doses4_4,doses4_5,doses4_6,doses4_7,doses4_8,doses4_9,doses4_10,doses4_11,doses4_12,doses4_13,doses4_14,doses4_15,doses4_16
2021-02-19,0,0,0,0,0,3,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-20,0,0,0,0,0,3,1,2,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-21,0,0,0,0,0,4,2,6,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-22,0,0,0,1,5,6,5,6,3,11,8,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-23,0,0,0,1,8,14,6,7,5,13,12,10,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-24,0,0,0,3,18,26,14,14,12,29,23,14,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-25,0,0,0,3,29,46,20,20,23,44,36,26,16,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-26,0,0,0,8,43,74,39,27,37,62,61,51,37,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-27,0,0,0,10,51,85,47,34,48,75,75,66,47,13,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,0,0,0,11,63,94,51,43,57,85,81,77,59,21,19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-01,0,0,0,11,73,106,64,57,70,108,97,94,73,27,23,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-02,0,0,0,13,85,119,78,72,88,126,119,114,88,32,27,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-03,0,0,0,18,99,138,87,88,107,152,151,131,102,43,29,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-04,0,0,0,23,119,152,100,100,127,167,171,147,117,52,31,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-05,0,0,0,25,131,158,112,106,141,184,183,158,122,55,31,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-06,0,0,0,26,137,166,115,110,149,193,190,161,126,56,31,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-07,0,0,0,27,138,171,120,113,151,198,195,163,130,58,31,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-08,0,0,0,31,147,186,132,121,166,212,212,183,137,63,32,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-09,0,0,0,37,164,208,144,137,189,243,230,201,147,71,36,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-10,0,0,0,44,189,225,157,152,201,263,252,221,160,81,39,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-11,0,0,0,50,208,245,177,163,212,276,270,250,180,93,47,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-12,0,0,0,53,223,258,192,172,220,281,273,256,183,98,51,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-13,0,0,0,62,234,267,201,179,225,293,278,260,185,103,54,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-14,0,0,0,65,244,269,204,182,231,295,282,262,188,107,55,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-15,0,0,0,66,265,294,226,197,246,308,298,278,200,111,59,32,0,0,0,1,4,2,0,1,0,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-16,0,0,0,71,296,324,248,217,274,331,319,296,214,122,65,40,0,0,0,1,6,7,1,3,2,7,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-17,0,0,0,78,322,342,256,232,284,348,331,309,222,124,68,41,0,0,0,1,6,9,6,7,5,15,11,7,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-18,0,0,0,90,354,374,280,247,295,374,351,325,233,131,72,43,0,0,0,1,8,13,9,12,7,20,15,9,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-19,0,0,0,91,379,394,293,260,309,380,364,335,240,138,72,43,0,0,0,2,10,27,13,12,12,25,27,21,13,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-20,0,0,0,94,381,399,293,260,312,380,366,338,240,141,72,43,0,0,0,3,14,34,19,15,19,36,42,36,19,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-21,0,0,0,103,391,406,297,263,319,382,370,342,245,142,73,45,0,0,0,4,21,41,22,21,22,41,48,38,26,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-22,0,0,0,116,416,420,308,266,327,388,385,345,249,144,73,46,0,0,0,4,32,51,35,35,33,61,56,52,40,13,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-23,0,0,0,124,454,450,341,278,340,400,400,359,257,149,75,46,0,0,0,4,39,65,44,43,43,78,71,74,50,17,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-24,0,0,0,133,491,476,360,293,362,412,417,369,265,156,77,48,0,0,0,8,53,81,52,55,65,94,93,93,67,26,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-25,0,0,0,146,524,518,383,311,378,441,432,392,276,160,81,51,0,0,0,11,71,92,60,69,77,111,112,108,79,36,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-26,0,0,0,161,576,562,414,326,405,466,476,414,308,176,89,60,0,0,0,12,91,97,68,80,95,130,127,119,95,42,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-27,0,0,0,165,584,569,423,331,413,471,483,420,317,180,91,60,0,0,0,13,96,105,74,86,101,150,131,128,104,48,29,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-28,0,0,0,169,590,576,431,339,418,481,500,435,333,196,95,76,0,0,0,15,100,107,76,88,104,154,139,130,106,48,29,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-29,0,0,0,178,621,610,461,351,440,505,522,469,355,204,97,79,0,0,0,20,107,120,90,92,109,168,160,137,113,54,30,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-30,0,0,0,187,656,655,490,376,467,531,557,504,389,219,104,82,0,0,0,25,122,152,100,100,126,194,181,156,122,57,34,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-31,0,0,0,202,698,712,518,408,494,566,605,551,432,242,113,87,0,0,0,31,144,167,110,107,139,206,201,174,127,68,35,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-04-01,0,0,0,209,727,756,553,429,522,598,646,587,473,262,137,96,0,0,0,35,157,183,131,112,152,226,216,192,139,75,41,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-04-02,0,0,0,209,731,765,558,434,525,604,650,593,479,267,140,96,0,0,0,36,161,187,133,117,155,228,220,196,142,76,44,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-04-03,0,0,0,213,739,777,563,439,530,614,657,603,489,272,143,98,0,0,0,39,168,192,135,119,156,237,224,202,143,78,46,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-04-04,0,0,0,215,743,784,566,439,532,621,658,605,492,272,143,98,0,0,0,40,170,195,136,119,156,239,226,205,145,78,47,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-04-05,0,0,0,216,747,789,570,441,535,623,664,608,494,275,143,99,0,0,0,42,174,197,139,122,158,239,228,205,147,78,47,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-04-06,0,0,0,223,786,815,585,456,550,647,690,644,532,292,150,100,0,0,0,44,186,222,157,132,167,250,244,222,159,93,51,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-04-07,0,0,0,231,840,851,621,478,570,698,727,698,581,314,169,112,0,0,0,50,222,250,176,152,188,269,261,246,180,97,54,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-04-08,0,0,0,239,881,903,673,509,619,765,789,779,658,350,182,119,0,0,0,53,252,280,196,167,214,287,282,262,192,101,56,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-04-09,0,0,0,244,926,944,712,538,649,806,843,837,708,378,198,125,0,0,0,61,283,314,212,185,229,305,300,281,201,112,58,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-04-10,0,0,0,255,947,968,728,552,670,822,866,856,732,391,206,130,0,0,0,63,285,316,213,192,233,311,304,283,205,115,58,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-04-11,0,0,0,264,959,981,737,561,681,836,877,870,741,398,210,130,0,0,0,72,290,323,218,194,240,314,310,287,208,115,58,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-04-12,0,0,0,270,991,1023,772,589,719,881,912,940,779,430,222,138,0,0,0,83,320,346,239,204,255,326,323,299,212,122,59,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-04-13,0,0,0,277,1064,1079,808,625,766,940,962,992,829,461,246,148,0,0,0,87,352,366,265,220,276,347,345,307,225,129,61,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-04-14,0,0,0,286,1127,1139,846,658,822,999,1029,1046,909,495,268,170,0,0,0,98,377,397,281,229,288,361,362,314,232,133,64,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-04-15,0,0,0,301,1173,1188,887,689,861,1051,1078,1106,982,534,296,189,0,0,0,114,411,422,303,245,309,381,381,329,243,136,67,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-04-16,0,0,0,314,1227,1243,932,741,920,1107,1140,1192,1052,580,329,237,0,0,0,128,455,457,321,261,343,407,409,349,265,149,74,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-04-17,0,0,0,327,1254,1262,954,769,948,1141,1177,1227,1100,621,353,254,0,0,0,132,462,467,330,263,348,411,419,355,277,153,76,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-04-18,0,0,0,331,1269,1271,958,775,949,1142,1181,1233,1104,622,353,257,0,0,0,134,468,473,330,263,350,415,423,358,282,155,79,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-04-19,0,0,0,339,1306,1323,990,811,994,1199,1264,1302,1180,688,382,297,0,0,0,143,493,503,361,281,359,430,440,383,290,163,87,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-04-20,0,0,0,354,1355,1367,1037,845,1038,1246,1315,1383,1255,734,418,337,0,0,0,155,525,534,402,304,383,460,463,408,315,176,91,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-04-21,0,0,0,363,1417,1414,1078,891,1093,1332,1392,1463,1346,787,462,378,0,0,0,172,546,568,426,330,406,477,489,443,340,193,98,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-04-22,0,0,0,375,1464,1457,1128,927,1147,1385,1464,1527,1412,820,488,412,0,0,0,177,581,616,453,346,426,497,528,479,379,216,118,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-04-23,0,0,0,402,1527,1521,1182,983,1205,1454,1556,1633,1521,873,511,442,0,0,0,182,599,651,471,365,446,522,553,502,398,225,123,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-04-24,0,0,0,408,1541,1538,1205,997,1228,1480,1582,1656,1548,892,519,447,0,0,0,186,602,658,474,369,449,528,557,510,407,229,126,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-04-25,0,0,0,414,1545,1549,1209,1004,1232,1491,1606,1675,1566,896,524,450,0,0,0,186,608,662,477,371,452,533,560,512,413,231,128,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-04-26,0,0,0,420,1556,1556,1215,1009,1239,1497,1615,1682,1576,898,526,451,0,0,0,187,613,667,478,372,457,537,562,517,416,233,128,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-04-27,0,0,0,436,1607,1597,1248,1040,1285,1541,1682,1763,1658,970,566,512,0,0,0,192,643,692,492,391,473,560,591,539,448,246,133,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-04-28,0,0,0,444,1654,1639,1283,1073,1320,1603,1744,1840,1753,1022,604,560,0,0,0,200,673,716,515,404,488,595,621,577,477,256,147,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-04-29,0,0,0,458,1701,1691,1333,1117,1364,1668,1813,1923,1846,1061,633,596,0,0,0,205,720,760,553,418,514,646,670,621,527,284,158,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-04-30,0,0,0,478,1758,1751,1386,1171,1425,1733,1916,2038,1964,1130,678,642,0,0,0,216,755,793,578,439,543,689,715,674,574,320,171,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-05-01,0,0,0,483,1785,1771,1399,1184,1437,1756,1938,2087,2006,1169,696,664,0,0,0,221,770,803,585,451,551,703,733,692,593,325,177,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-05-02,0,0,0,489,1802,1777,1404,1195,1443,1766,1947,2110,2031,1189,707,675,0,0,0,225,783,818,594,459,559,716,757,713,612,342,181,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-05-03,0,0,0,502,1827,1809,1418,1217,1476,1811,1989,2187,2116,1255,761,723,0,0,0,233,801,841,610,476,577,742,781,747,640,356,196,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-05-04,0,0,0,523,1864,1844,1452,1267,1520,1876,2059,2322,2252,1352,846,820,0,0,0,243,841,872,641,502,606,785,815,807,679,386,213,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-05-05,0,0,0,545,1906,1878,1505,1323,1572,1964,2143,2473,2390,1479,935,943,0,0,0,247,903,924,679,524,642,834,861,861,738,421,233,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-05-06,0,0,0,567,1937,1936,1540,1355,1623,2004,2222,2594,2526,1591,1002,1039,0,0,0,258,936,984,709,556,678,878,905,905,807,453,260,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-05-07,0,0,0,595,1985,1992,1595,1406,1682,2088,2304,2758,2671,1717,1085,1172,0,0,0,265,977,1028,744,598,732,925,965,988,879,491,291,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-05-08,0,0,0,603,2003,2000,1607,1430,1697,2114,2339,2836,2761,1777,1146,1219,0,0,0,278,997,1045,760,623,760,951,994,1011,917,526,306,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-05-09,0,0,0,605,2006,2003,1613,1433,1700,2119,2347,2856,2784,1795,1153,1226,0,0,0,279,1004,1050,768,627,764,959,1003,1018,926,530,308,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-05-10,0,0,0,618,2035,2033,1638,1464,1729,2152,2386,2940,2883,1888,1211,1286,0,0,0,286,1032,1087,808,650,800,994,1055,1072,981,576,331,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-05-11,0,0,0,628,2075,2058,1674,1495,1768,2199,2464,3061,2997,2008,1323,1418,0,0,0,291,1072,1130,836,686,842,1049,1120,1143,1048,638,355,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-05-12,0,0,0,633,2109,2093,1704,1524,1802,2248,2530,3167,3103,2110,1404,1514,0,0,0,302,1120,1160,878,720,881,1100,1188,1214,1120,675,374,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-05-13,0,0,0,653,2140,2128,1736,1557,1849,2288,2598,3310,3231,2227,1494,1602,0,0,0,309,1175,1212,922,748,924,1153,1246,1281,1189,714,405,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-05-14,0,0,0,672,2177,2172,1767,1588,1891,2352,2665,3439,3337,2357,1591,1744,0,0,0,318,1237,1255,971,804,980,1209,1319,1368,1304,767,430,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-05-15,0,0,0,680,2187,2181,1776,1597,1902,2359,2679,3482,3384,2386,1627,1770,0,0,0,321,1257,1270,989,816,994,1223,1337,1395,1326,789,442,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-05-16,0,0,0,686,2191,2186,1781,1605,1911,2367,2687,3531,3417,2418,1657,1800,0,0,0,327,1265,1281,993,818,997,1237,1356,1414,1352,798,448,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-05-17,0,0,0,699,2213,2209,1805,1625,1941,2404,2743,3622,3503,2501,1729,1875,0,0,0,329,1295,1312,1001,838,1020,1262,1384,1439,1393,816,466,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-05-18,0,0,0,708,2259,2256,1846,1666,1985,2459,2801,3797,3669,2673,1864,2019,0,0,0,343,1324,1347,1037,860,1057,1302,1447,1502,1458,854,494,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-05-19,0,0,0,730,2296,2293,1893,1712,2035,2503,2877,3968,3815,2836,2025,2204,0,0,0,357,1365,1395,1074,900,1097,1366,1521,1587,1540,909,520,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-05-20,0,0,0,740,2345,2352,1923,1745,2076,2560,2934,4096,3962,2969,2153,2381,0,0,0,380,1413,1434,1107,933,1138,1440,1577,1663,1608,938,547,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-05-21,0,0,0,776,2397,2401,1973,1777,2120,2604,3000,4237,4094,3078,2244,2529,0,0,0,392,1445,1484,1143,971,1186,1491,1659,1751,1695,998,577,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-05-22,0,0,0,788,2419,2427,1992,1793,2150,2640,3033,4312,4168,3161,2299,2621,0,0,0,401,1467,1503,1157,982,1203,1512,1687,1780,1730,1024,594,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-05-23,0,0,0,791,2422,2430,1994,1798,2160,2647,3040,4341,4192,3177,2308,2639,0,0,0,403,1481,1508,1164,991,1208,1520,1697,1800,1747,1037,600,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-05-24,0,0,0,801,2444,2447,2023,1827,2182,2689,3095,4427,4302,3297,2403,2758,0,0,0,413,1517,1547,1187,1016,1240,1568,1730,1855,1819,1080,641,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2021-05-25,0,0,0,820,2486,2490,2073,1867,2232,2748,3182,4561,4453,3507,2571,2931,0,0,0,429,1554,1588,1209,1046,1284,1620,1778,1962,1924,1160,687,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
