dates,doses1_1,doses1_2,doses1_3,doses1_4,doses1_5,doses1_6,doses1_7,doses1_8,doses1_9,doses1_10,doses1_11,doses1_12,doses1_13,doses1_14,doses1_15,doses1_16,doses2_1,doses2_2,doses2_3,doses2_4,doses2_5,doses2_6,doses2_7,doses2_8,doses2_9,doses2_10,doses2_11,doses2_12,doses2_13,doses2_14,doses2_15,doses2_16,doses3_1,doses3_2,doses3_3,doses3_4,doses3_5,doses3_6,doses3_7,doses3_8,doses3_9,doses3_10,doses3_11,doses3_12,doses3_13,doses3_14,doses3_15,doses3_16,doses4_1,doses4_2,doses4_3,doses4_4,doses4_5,doses4_6,doses4_7,doses4_8,doses4_9,doses4_10,doses4_11,doses4_12,doses4_13,doses4_14,doses4_15,doses4_16
2021-02-19,0,0,0,0,2,6,2,3,3,4,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-20,0,0,0,0,7,20,8,10,14,13,11,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-21,0,0,0,1,14,28,19,20,19,20,20,14,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-22,0,0,0,5,70,95,84,79,46,70,63,45,28,18,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-23,0,0,0,12,122,165,137,108,73,95,99,79,48,22,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-24,0,0,0,19,218,296,231,184,140,189,179,152,101,50,22,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-25,0,0,0,28,309,476,371,290,248,304,297,265,190,74,28,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-26,0,0,0,42,435,689,566,467,419,470,476,444,321,115,42,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-27,0,0,0,53,534,866,749,622,571,608,602,575,421,164,57,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,0,0,0,61,600,950,831,733,671,722,694,663,487,199,78,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-01,0,0,0,70,699,1100,984,900,798,907,844,829,610,254,97,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-02,0,1,0,89,800,1235,1126,1040,963,1072,1028,1019,768,315,111,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-03,0,1,0,105,938,1427,1317,1212,1161,1278,1286,1282,961,427,139,59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-04,0,1,0,133,1054,1610,1486,1354,1320,1450,1488,1476,1128,493,164,68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-05,0,1,0,155,1153,1739,1644,1476,1439,1574,1632,1614,1259,551,193,74,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-06,0,1,0,163,1192,1811,1702,1531,1505,1642,1707,1689,1314,574,200,75,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-07,0,1,0,176,1228,1864,1768,1580,1547,1692,1759,1746,1364,609,209,75,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-08,0,1,0,189,1289,1993,1872,1690,1662,1804,1905,1879,1459,646,223,79,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-09,0,1,0,217,1384,2137,2012,1816,1789,1958,2069,2063,1605,728,253,83,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-10,0,1,0,243,1494,2265,2154,1936,1899,2084,2216,2228,1735,793,275,107,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-11,0,1,0,265,1624,2454,2328,2061,2003,2201,2349,2385,1832,842,306,113,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-12,0,1,0,283,1720,2580,2447,2157,2118,2290,2456,2495,1922,888,326,124,0,0,0,0,1,2,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-13,0,1,0,311,1788,2669,2535,2221,2168,2369,2535,2568,1976,932,347,138,0,0,0,0,1,4,2,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-14,0,1,0,334,1845,2716,2591,2274,2217,2423,2597,2644,2027,962,360,144,0,0,0,0,1,7,4,2,5,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-15,0,1,0,369,2024,2933,2772,2443,2367,2563,2764,2786,2152,1015,394,166,0,0,0,3,37,53,42,40,21,33,25,21,15,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-16,0,1,0,410,2238,3205,2998,2612,2544,2722,2942,2963,2295,1104,437,206,0,0,0,6,66,106,75,68,36,46,48,45,25,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-17,0,1,0,470,2429,3451,3198,2760,2649,2869,3104,3103,2415,1175,461,236,0,0,0,10,102,168,130,103,74,83,88,70,48,12,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-18,0,1,0,559,2646,3680,3390,2909,2759,3009,3236,3231,2506,1225,489,275,0,0,0,12,145,238,197,160,116,127,138,115,84,22,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-19,0,1,0,600,2867,3915,3578,3076,2892,3142,3402,3390,2640,1280,519,306,0,0,0,18,191,332,310,233,198,216,233,206,141,44,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-20,0,1,0,642,2930,4002,3637,3121,2926,3177,3456,3442,2667,1302,533,326,0,0,0,22,234,428,394,312,266,297,306,306,193,69,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-21,0,1,0,680,3011,4113,3726,3192,3018,3266,3551,3546,2772,1341,550,338,0,0,0,25,274,498,480,391,343,372,374,364,250,95,28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-22,0,1,0,732,3156,4263,3851,3280,3111,3337,3662,3621,2823,1383,567,353,0,0,0,35,394,649,599,543,445,519,499,480,344,145,56,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-23,0,1,0,779,3356,4513,4062,3412,3229,3480,3795,3756,2923,1438,600,385,0,0,0,37,466,760,705,670,558,642,628,625,456,188,72,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-24,0,1,0,836,3558,4744,4256,3574,3386,3660,4026,3952,3106,1525,643,432,0,0,0,56,583,917,851,807,743,827,808,814,611,271,97,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2021-03-25,0,1,0,912,3771,5020,4447,3738,3533,3840,4199,4121,3224,1584,677,454,0,0,0,70,690,1069,1005,960,877,1008,1003,1012,749,350,115,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2021-03-26,0,1,0,1004,4066,5465,4817,4021,3827,4174,4567,4455,3529,1729,736,507,0,0,0,84,787,1210,1130,1088,1015,1135,1163,1164,875,407,133,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2021-03-27,0,1,0,1057,4154,5600,4924,4096,3923,4272,4715,4588,3631,1783,775,539,0,0,0,91,837,1293,1222,1188,1108,1232,1243,1270,957,448,157,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2021-03-28,0,1,0,1090,4217,5684,4995,4144,3972,4319,4785,4653,3692,1817,797,577,0,0,0,95,880,1344,1278,1240,1147,1278,1306,1327,1006,469,166,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2021-03-29,0,1,0,1128,4482,6196,5486,4522,4328,4656,5206,5073,4025,1978,858,612,0,0,0,110,969,1463,1393,1343,1255,1401,1447,1468,1115,520,179,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2021-03-30,0,1,0,1184,4789,6675,5997,4949,4717,5060,5669,5512,4422,2162,927,653,0,0,0,130,1072,1640,1557,1471,1403,1559,1635,1639,1263,593,202,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2021-03-31,0,1,0,1253,5174,7328,6572,5468,5141,5548,6220,6114,4956,2497,1084,815,0,0,0,154,1179,1775,1688,1582,1525,1694,1796,1806,1390,671,233,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2021-04-01,0,1,0,1303,5528,7892,7169,5902,5564,6022,6738,6656,5424,2824,1361,989,0,0,0,171,1259,1944,1858,1695,1637,1817,1933,1953,1510,713,252,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2021-04-02,0,1,0,1321,5635,8072,7366,6042,5680,6155,6844,6779,5532,3064,1519,1088,0,0,0,177,1286,1972,1889,1723,1665,1840,1974,1989,1536,723,255,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2021-04-03,0,1,0,1363,5744,8233,7532,6195,5804,6278,6981,6905,5667,3127,1557,1124,0,0,0,190,1311,2012,1932,1744,1691,1887,2008,2023,1562,733,264,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2021-04-04,0,1,0,1376,5819,8338,7630,6277,5867,6369,7049,6969,5725,3161,1561,1130,0,0,0,202,1327,2030,1953,1760,1699,1906,2032,2045,1578,742,270,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2021-04-05,0,1,0,1396,5910,8439,7785,6374,5947,6444,7149,7048,5783,3197,1579,1142,0,0,0,213,1364,2062,1995,1777,1720,1926,2056,2072,1607,756,282,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2021-04-06,0,1,0,1447,6224,8836,8200,6672,6219,6738,7493,7420,6123,3431,1690,1219,0,0,0,244,1467,2258,2164,1911,1834,2057,2206,2227,1720,843,319,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2021-04-07,0,1,0,1503,6616,9365,8788,7141,6611,7280,8022,8005,6605,3673,1859,1367,0,0,0,281,1700,2543,2408,2126,2027,2264,2430,2439,1882,916,363,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2021-04-08,0,1,0,1585,7096,10056,9464,7708,7149,7855,8702,8737,7228,4088,2072,1562,0,0,0,331,1917,2785,2607,2273,2165,2422,2616,2618,2015,987,391,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2021-04-09,0,1,0,1660,7518,10599,10046,8166,7614,8423,9292,9333,7780,4379,2237,1679,0,0,0,401,2138,3057,2832,2447,2315,2599,2793,2813,2164,1053,418,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2021-04-10,0,1,0,1744,7723,10895,10376,8472,7868,8726,9595,9654,8063,4675,2390,1813,0,0,0,437,2202,3133,2906,2523,2366,2649,2869,2871,2226,1080,436,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0
2021-04-11,0,1,0,1824,7915,11116,10618,8705,8069,8933,9833,9883,8236,4879,2536,1927,0,0,0,487,2292,3276,3005,2624,2455,2756,2983,2981,2328,1122,454,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0
2021-04-12,0,1,0,1915,8346,11701,11252,9194,8571,9478,10446,10641,8873,5269,2748,2085,0,0,0,536,2509,3518,3214,2800,2605,2897,3139,3140,2440,1195,481,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0
2021-04-13,0,1,1,2014,8895,12390,11911,9764,9094,10112,11122,11397,9531,5717,3031,2351,0,0,0,580,2689,3735,3394,2962,2776,3026,3309,3272,2582,1250,510,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0
2021-04-14,0,1,1,2096,9384,13025,12571,10318,9662,10757,11827,12152,10306,6105,3260,2499,0,0,0,630,2850,3929,3577,3085,2903,3162,3470,3406,2697,1307,552,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0
2021-04-15,0,1,1,2209,9871,13706,13275,10911,10231,11367,12505,12884,11025,6494,3521,2855,0,0,0,722,3059,4162,3755,3242,3059,3349,3648,3569,2834,1379,588,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0
2021-04-16,0,1,1,2310,10358,14373,13926,11549,10777,11975,13206,13712,11747,6888,3760,3142,0,0,0,788,3343,4509,4041,3448,3276,3599,3927,3846,3047,1491,638,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0
2021-04-17,0,1,2,2419,10654,14742,14315,11883,11062,12311,13632,14141,12152,7133,3901,3269,0,0,0,827,3415,4642,4179,3529,3367,3700,4057,3977,3155,1558,667,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0
2021-04-18,0,1,2,2471,10791,14903,14472,12033,11164,12430,13775,14266,12283,7189,3953,3364,0,0,0,848,3463,4722,4230,3566,3420,3743,4117,4044,3216,1584,693,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0
2021-04-19,0,1,2,2583,11167,15389,14916,12435,11540,12837,14291,14818,12836,7536,4157,3684,0,0,0,903,3640,4996,4469,3736,3574,3915,4329,4286,3392,1675,734,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0
2021-04-20,0,1,2,2678,11602,15910,15479,12914,11980,13358,14842,15545,13491,7878,4390,4220,0,0,0,947,3862,5384,4854,4023,3817,4160,4644,4594,3679,1828,803,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0
2021-04-21,0,1,2,2779,12073,16531,16118,13399,12500,13949,15562,16308,14246,8252,4645,4682,0,0,0,1001,4063,5759,5242,4349,4080,4472,5007,4970,4014,2037,910,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0
2021-04-22,0,1,2,2876,12540,17131,16762,13944,12955,14478,16246,17051,14960,8630,4849,5160,0,0,0,1034,4343,6203,5672,4682,4418,4830,5422,5409,4425,2253,1018,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0
2021-04-23,0,1,2,3094,13133,17916,17528,14593,13538,15211,17081,18012,15850,9054,5081,5640,0,0,0,1070,4577,6611,6106,5010,4699,5154,5760,5807,4700,2470,1182,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0
2021-04-24,0,1,2,3158,13343,18204,17835,14852,13803,15482,17404,18407,16239,9226,5225,5828,0,0,0,1096,4658,6737,6264,5112,4801,5261,5872,5907,4795,2651,1309,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0
2021-04-25,0,1,2,3191,13426,18342,17961,14976,13917,15600,17559,18575,16429,9314,5276,5912,0,0,0,1124,4731,6846,6378,5208,4867,5336,5954,5995,4872,2700,1342,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0
2021-04-26,0,1,2,3228,13553,18492,18128,15104,14035,15718,17677,18727,16556,9380,5324,5945,0,0,0,1140,4806,6958,6497,5296,4945,5421,6026,6066,4944,2748,1359,955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0
2021-04-27,0,1,2,3334,13984,18988,18646,15616,14474,16250,18348,19494,17352,9918,5678,6586,0,0,0,1177,5080,7346,6838,5574,5204,5726,6346,6377,5249,2954,1466,1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0
2021-04-28,0,1,2,3442,14435,19536,19180,16087,14886,16841,19049,20331,18188,10443,6034,7519,0,0,0,1227,5342,7773,7242,5919,5494,6036,6743,6822,5601,3144,1596,1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0
2021-04-29,0,1,2,3561,14849,20059,19777,16636,15423,17440,19783,21166,18990,10928,6377,8509,0,0,0,1289,5713,8323,7776,6316,5878,6491,7261,7358,6088,3432,1780,1299,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0
2021-04-30,0,1,2,3716,15360,20700,20475,17235,16037,18116,20642,22144,19924,11430,6759,9336,0,0,0,1359,6068,8840,8298,6731,6319,6968,7820,7950,6609,3739,1925,1413,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0
2021-05-01,0,1,2,3785,15580,20937,20764,17495,16304,18389,20966,22545,20349,11721,6966,9561,0,0,0,1405,6216,9008,8473,6921,6452,7152,8034,8155,6822,3872,2008,1514,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,0
2021-05-02,0,1,2,3830,15683,21092,20903,17626,16395,18525,21107,22721,20535,11847,7057,9665,0,0,0,1452,6345,9187,8695,7092,6597,7306,8209,8321,6971,4078,2107,1593,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,0
2021-05-03,0,1,2,3923,15995,21442,21405,18028,16761,18962,21613,23338,21192,12384,7563,10631,0,0,0,1512,6634,9636,9117,7483,6989,7756,8682,8835,7406,4389,2289,1715,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,0
2021-05-04,0,1,2,4030,16350,21901,21976,18584,17280,19556,22312,24309,22121,13115,8172,11875,0,0,0,1577,6977,10111,9655,7936,7430,8252,9277,9435,7931,4770,2514,1880,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,0
2021-05-05,0,1,2,4144,16764,22498,22598,19204,17789,20246,23095,25279,23037,13932,8887,13317,0,0,0,1646,7402,10670,10205,8390,7892,8820,9857,10069,8518,5102,2709,2025,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,0
2021-05-06,0,1,2,4314,17179,23117,23196,19714,18298,20823,23791,26081,23909,14906,9768,14894,0,0,0,1713,7789,11215,10773,8869,8381,9363,10441,10724,9156,5450,2942,2322,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,0
2021-05-07,0,1,2,4497,17627,23733,23901,20324,18917,21517,24576,26991,24782,15964,10678,16618,0,0,0,1785,8201,11843,11460,9458,8968,10001,11126,11506,9890,5880,3209,2569,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,0
2021-05-08,0,1,2,4577,17794,23957,24122,20530,19124,21738,24852,27357,25170,16562,11258,17487,0,0,0,1854,8396,12076,11732,9730,9183,10241,11444,11825,10206,6070,3316,2679,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,0
2021-05-09,0,1,2,4612,17871,24067,24210,20611,19199,21814,24960,27505,25334,16790,11453,17835,0,0,0,1907,8544,12260,11909,9870,9313,10384,11612,12001,10355,6142,3349,2723,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,0
2021-05-10,0,1,2,4703,18165,24376,24590,20981,19516,22182,25375,28060,25931,17610,12248,19408,0,0,0,1986,8914,12765,12421,10321,9739,10829,12138,12536,10847,6461,3530,3003,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,0
2021-05-11,0,1,2,4808,18525,24805,25093,21452,19967,22714,25943,28756,26699,18735,13482,21389,0,0,0,2064,9265,13295,12941,10802,10146,11361,12759,13215,11489,6862,3774,3419,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,0
2021-05-12,0,1,2,4913,18873,25299,25638,21902,20438,23234,26600,29456,27477,19917,14637,23506,0,0,0,2139,9605,13776,13462,11270,10596,11868,13390,13896,12156,7230,4038,3739,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,0
2021-05-13,0,1,2,5029,19225,25721,26155,22369,20903,23729,27199,30297,28267,21150,15761,25863,0,0,0,2216,10060,14326,14042,11763,11019,12366,14006,14553,12845,7591,4250,4145,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,0
2021-05-14,0,1,2,5135,19590,26177,26693,22862,21371,24244,27755,31043,28943,22163,16812,27837,0,0,0,2311,10569,15004,14726,12416,11546,13023,14751,15372,13645,8006,4463,4468,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,0
2021-05-15,0,1,2,5216,19720,26363,26873,23036,21556,24424,27966,31360,29219,22622,17226,28464,0,0,1,2368,10760,15263,15027,12646,11785,13276,15044,15709,13956,8153,4566,4564,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,0
2021-05-16,0,1,2,5260,19814,26463,26994,23151,21673,24538,28099,31601,29464,22930,17564,28908,0,0,1,2421,10836,15397,15132,12756,11903,13406,15246,15923,14209,8302,4663,4731,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,0
2021-05-17,0,1,2,5333,20083,26788,27367,23487,22009,24921,28538,32123,30039,23865,18570,30630,0,0,1,2496,11125,15790,15521,13046,12178,13704,15619,16367,14610,8501,4778,4948,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,0
2021-05-18,0,1,2,5406,20420,27216,27795,23914,22390,25415,29059,32866,30826,25030,19817,32872,0,0,1,2572,11465,16194,15975,13416,12534,14139,16205,17031,15288,8881,5045,5456,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,0
