dates,doses1_1,doses1_2,doses1_3,doses1_4,doses1_5,doses1_6,doses1_7,doses1_8,doses1_9,doses1_10,doses1_11,doses1_12,doses1_13,doses1_14,doses1_15,doses1_16,doses2_1,doses2_2,doses2_3,doses2_4,doses2_5,doses2_6,doses2_7,doses2_8,doses2_9,doses2_10,doses2_11,doses2_12,doses2_13,doses2_14,doses2_15,doses2_16,doses3_1,doses3_2,doses3_3,doses3_4,doses3_5,doses3_6,doses3_7,doses3_8,doses3_9,doses3_10,doses3_11,doses3_12,doses3_13,doses3_14,doses3_15,doses3_16,doses4_1,doses4_2,doses4_3,doses4_4,doses4_5,doses4_6,doses4_7,doses4_8,doses4_9,doses4_10,doses4_11,doses4_12,doses4_13,doses4_14,doses4_15,doses4_16
2021-02-19,0,0,0,0,0,1,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-20,0,0,0,0,2,9,1,3,3,6,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-21,0,0,0,0,5,11,7,4,8,10,11,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-22,0,0,0,1,30,32,29,31,20,35,35,33,12,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-23,0,0,0,4,48,66,55,43,33,48,55,53,25,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-24,0,0,0,5,103,140,90,83,65,92,102,106,62,38,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-25,0,0,0,13,157,226,151,130,129,155,175,180,118,56,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-26,0,0,0,18,220,322,208,203,209,258,258,282,194,83,38,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-27,0,0,0,23,273,403,269,262,282,328,323,353,263,116,45,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,0,0,0,29,304,436,294,313,336,403,386,412,307,139,52,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-01,0,0,0,33,362,511,367,414,411,524,490,536,402,180,65,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-02,0,0,0,49,424,585,455,490,516,641,629,682,531,232,74,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-03,0,0,0,55,508,690,547,574,633,775,815,882,681,315,96,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-04,0,0,0,75,563,782,629,643,719,883,967,1027,809,370,112,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-05,0,0,0,88,610,854,690,696,777,956,1055,1126,909,418,133,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-06,0,0,0,92,623,881,707,716,802,991,1100,1178,940,434,138,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-07,0,0,0,99,644,910,727,737,826,1018,1138,1219,980,461,147,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-08,0,0,0,105,681,979,778,785,887,1094,1238,1306,1057,484,157,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-09,0,0,0,121,731,1043,834,836,947,1175,1363,1442,1168,542,178,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-10,0,0,0,129,780,1109,888,889,1005,1247,1457,1548,1267,588,192,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-11,0,0,0,141,862,1232,990,975,1069,1333,1550,1643,1322,618,211,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-12,0,0,0,151,923,1309,1053,1033,1130,1387,1624,1715,1387,646,222,79,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-13,0,0,0,161,959,1342,1084,1054,1150,1415,1673,1759,1426,673,237,90,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-14,0,0,0,171,988,1365,1117,1079,1176,1449,1716,1809,1468,696,246,94,0,0,0,0,0,3,2,0,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-15,0,0,0,192,1110,1512,1226,1181,1280,1548,1835,1912,1554,740,269,108,0,0,0,1,17,14,18,15,11,17,14,16,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-16,0,0,0,208,1256,1693,1383,1275,1388,1657,1951,2043,1664,806,299,131,0,0,0,2,23,38,28,23,18,24,25,25,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-17,0,0,0,256,1385,1855,1517,1362,1459,1761,2074,2142,1763,863,318,157,0,0,0,3,40,74,50,37,31,35,50,43,24,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,0,0,0,319,1537,2012,1642,1458,1534,1860,2163,2229,1831,900,338,193,0,0,0,3,63,107,75,59,52,56,80,76,49,19,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,0,0,0,353,1697,2176,1767,1569,1625,1967,2302,2355,1935,941,365,220,0,0,0,5,88,145,109,100,91,106,124,126,78,35,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-20,0,0,0,381,1731,2215,1791,1587,1641,1985,2336,2380,1953,948,376,236,0,0,0,6,100,184,132,130,124,147,153,186,107,52,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-21,0,0,0,400,1771,2274,1837,1633,1696,2049,2406,2460,2037,979,389,245,0,0,0,8,120,208,161,150,159,190,184,219,147,67,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-22,0,0,0,429,1865,2369,1916,1694,1758,2099,2478,2513,2077,1010,399,252,0,0,0,17,194,288,210,215,209,279,260,292,202,96,38,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-23,0,0,0,460,1989,2524,2039,1779,1836,2207,2579,2616,2153,1054,427,275,0,0,0,19,237,341,259,293,276,346,350,388,290,129,48,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-24,0,0,0,503,2128,2689,2168,1896,1946,2354,2769,2782,2316,1123,465,316,0,0,0,29,308,423,337,375,396,473,483,534,403,197,69,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-03-25,0,0,0,560,2274,2861,2280,2003,2046,2483,2902,2908,2406,1170,491,335,0,0,0,37,367,498,415,443,472,599,629,679,508,254,82,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-03-26,0,0,0,627,2478,3167,2503,2178,2249,2740,3184,3186,2644,1279,534,375,0,0,0,46,425,583,469,501,547,673,731,787,600,296,94,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-03-27,0,0,0,655,2543,3238,2555,2224,2303,2804,3291,3280,2714,1318,559,402,0,0,0,49,449,613,492,532,582,710,784,858,658,325,104,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-03-28,0,0,0,674,2577,3282,2584,2240,2321,2827,3316,3314,2744,1327,569,421,0,0,0,49,467,640,510,546,598,740,823,909,687,340,111,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-03-29,0,0,0,701,2772,3609,2843,2460,2561,3071,3647,3640,3021,1457,618,446,0,0,0,57,525,709,563,607,668,820,918,1017,778,379,122,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-03-30,0,0,0,740,2966,3909,3120,2701,2812,3369,4013,3993,3350,1606,671,476,0,0,0,71,577,796,641,681,752,924,1054,1138,891,438,139,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-03-31,0,0,0,787,3242,4324,3433,3002,3084,3731,4431,4463,3782,1891,806,621,0,0,0,83,627,861,704,724,820,1005,1159,1247,993,491,160,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-04-01,0,0,0,826,3475,4672,3708,3230,3365,4048,4821,4878,4137,2167,1049,781,0,0,0,91,662,945,780,778,880,1074,1257,1342,1083,518,169,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-04-02,0,0,0,841,3531,4752,3769,3269,3411,4130,4890,4965,4212,2383,1199,873,0,0,0,94,676,953,789,790,886,1086,1278,1358,1093,521,169,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-04-03,0,0,0,861,3586,4828,3824,3332,3467,4194,4970,5050,4308,2424,1224,901,0,0,0,98,685,969,802,800,898,1098,1296,1373,1110,524,175,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-04-04,0,0,0,867,3626,4865,3848,3360,3484,4234,5010,5091,4344,2451,1227,904,0,0,0,103,692,974,808,801,902,1102,1310,1378,1119,529,179,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-04-05,0,0,0,878,3678,4912,3881,3386,3524,4274,5063,5135,4372,2468,1235,913,0,0,0,107,709,994,827,809,912,1114,1324,1391,1133,541,188,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-04-06,0,0,0,909,3858,5159,4088,3525,3696,4461,5322,5409,4632,2653,1326,983,0,0,0,120,773,1114,918,894,984,1196,1425,1504,1216,600,214,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2021-04-07,0,0,0,946,4097,5480,4393,3763,3955,4807,5705,5841,4990,2836,1464,1112,0,0,0,147,932,1306,1085,1028,1108,1346,1594,1663,1343,662,249,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2021-04-08,0,0,0,1002,4413,5914,4744,4083,4283,5196,6211,6383,5447,3153,1636,1271,0,0,0,183,1074,1470,1212,1117,1191,1452,1726,1787,1445,716,270,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2021-04-09,0,0,0,1051,4659,6236,5034,4300,4566,5579,6626,6807,5862,3373,1750,1362,0,0,0,234,1239,1646,1364,1225,1292,1587,1858,1939,1562,767,292,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2021-04-10,0,0,0,1096,4758,6375,5181,4448,4683,5762,6819,7032,6066,3607,1871,1471,0,0,0,261,1276,1683,1396,1257,1315,1622,1908,1976,1605,785,304,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2021-04-11,0,0,0,1139,4846,6494,5284,4542,4782,5883,6967,7185,6176,3767,1983,1563,0,0,0,287,1329,1760,1447,1313,1366,1695,1998,2058,1685,812,318,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2021-04-12,0,0,0,1208,5131,6861,5598,4809,5088,6250,7435,7768,6677,4057,2149,1685,0,0,0,316,1472,1936,1576,1426,1469,1800,2115,2179,1780,871,341,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2021-04-13,0,0,1,1276,5471,7285,5943,5121,5427,6673,7955,8372,7195,4407,2361,1913,0,0,0,343,1587,2073,1682,1532,1583,1885,2238,2282,1896,912,364,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2021-04-14,0,0,1,1330,5760,7665,6304,5456,5794,7126,8484,8971,7794,4691,2538,2011,0,0,0,375,1697,2197,1799,1606,1676,1995,2361,2395,1988,956,399,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2021-04-15,0,0,1,1401,6055,8057,6635,5777,6166,7535,8988,9516,8350,4986,2738,2322,0,0,0,443,1844,2363,1911,1705,1776,2134,2505,2528,2101,1017,428,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
2021-04-16,0,0,1,1466,6314,8415,6926,6071,6477,7935,9489,10133,8880,5261,2899,2536,0,0,0,489,2040,2595,2095,1849,1911,2320,2717,2754,2276,1099,466,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
2021-04-17,0,0,2,1522,6459,8590,7101,6231,6639,8134,9768,10453,9172,5423,2995,2635,0,0,0,512,2084,2674,2157,1891,1965,2388,2809,2854,2357,1146,485,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
2021-04-18,0,0,2,1541,6506,8646,7139,6272,6683,8187,9845,10516,9250,5454,3032,2710,0,0,0,519,2115,2704,2179,1904,1986,2407,2842,2888,2387,1161,494,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
2021-04-19,0,0,2,1618,6736,8901,7343,6456,6879,8427,10154,10905,9647,5678,3177,2969,0,0,0,557,2242,2884,2308,2004,2091,2536,3000,3072,2527,1233,518,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
2021-04-20,0,0,2,1670,6990,9190,7577,6696,7121,8771,10559,11450,10155,5927,3347,3436,0,0,0,585,2385,3115,2505,2162,2235,2706,3237,3310,2750,1354,575,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
2021-04-21,0,0,2,1733,7265,9559,7861,6945,7415,9138,11104,12032,10728,6209,3535,3835,0,0,0,620,2521,3356,2710,2347,2396,2919,3508,3598,3030,1530,664,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
2021-04-22,0,0,2,1791,7543,9905,8156,7214,7674,9497,11602,12604,11299,6494,3677,4237,0,0,0,643,2712,3627,2929,2529,2610,3192,3819,3945,3344,1699,743,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
2021-04-23,0,0,2,1931,7907,10362,8506,7532,8040,10010,12222,13329,11987,6803,3850,4649,0,0,0,668,2873,3881,3134,2690,2779,3408,4068,4246,3554,1878,892,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
2021-04-24,0,0,2,1964,8044,10503,8635,7643,8173,10174,12437,13600,12291,6935,3966,4814,0,0,0,685,2923,3939,3183,2727,2821,3468,4143,4304,3621,2039,1011,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
2021-04-25,0,0,2,1972,8085,10548,8670,7690,8226,10239,12517,13701,12415,7005,4006,4890,0,0,0,701,2960,3976,3215,2757,2854,3506,4187,4362,3668,2074,1032,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
2021-04-26,0,0,2,1991,8154,10623,8723,7746,8281,10307,12591,13806,12492,7055,4044,4918,0,0,0,710,3006,4028,3253,2786,2882,3552,4235,4412,3716,2114,1044,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
2021-04-27,0,0,2,2050,8371,10901,8964,8017,8552,10666,13079,14379,13134,7465,4332,5468,0,0,0,735,3177,4278,3406,2918,3044,3761,4462,4642,3946,2277,1135,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
2021-04-28,0,0,2,2121,8632,11207,9221,8264,8789,11064,13584,15019,13756,7885,4614,6315,0,0,0,767,3344,4555,3612,3114,3230,3962,4763,4975,4219,2424,1245,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
2021-04-29,0,0,2,2203,8891,11508,9499,8550,9139,11477,14115,15661,14364,8248,4887,7212,0,0,0,814,3581,4901,3896,3340,3464,4266,5144,5391,4595,2645,1397,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
2021-04-30,0,0,2,2298,9199,11866,9798,8839,9485,11909,14734,16377,15040,8610,5180,7936,0,0,0,856,3805,5226,4163,3568,3746,4580,5557,5832,4990,2871,1496,1158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
2021-05-01,0,0,2,2334,9302,11970,9901,8950,9607,12047,14940,16626,15338,8809,5333,8108,0,0,0,880,3888,5313,4229,3648,3808,4680,5683,5960,5132,2970,1556,1232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0
2021-05-02,0,0,2,2352,9352,12037,9937,8993,9646,12118,15025,16721,15439,8889,5400,8179,0,0,0,901,3943,5386,4295,3699,3857,4741,5769,6034,5200,3127,1626,1283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0
2021-05-03,0,0,2,2415,9528,12219,10171,9196,9867,12389,15392,17152,15907,9267,5779,9016,0,0,0,939,4116,5638,4500,3900,4102,5058,6112,6409,5539,3360,1757,1372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0
2021-05-04,0,0,2,2484,9737,12470,10416,9486,10201,12794,15887,17832,16553,9798,6238,10098,0,0,0,982,4326,5928,4779,4160,4385,5406,6560,6860,5951,3651,1935,1508,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0
2021-05-05,0,0,2,2553,9988,12804,10717,9785,10487,13237,16447,18465,17188,10359,6779,11328,0,0,0,1031,4581,6262,5042,4406,4682,5792,6988,7348,6392,3885,2065,1599,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0
2021-05-06,0,0,2,2672,10219,13109,10982,10027,10775,13610,16939,19000,17783,11059,7484,12706,0,0,0,1078,4830,6570,5328,4665,4993,6160,7441,7864,6884,4151,2253,1867,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0
2021-05-07,0,0,2,2789,10463,13432,11305,10306,11148,14071,17482,19599,18380,11821,8188,14203,0,0,0,1124,5073,6937,5681,4949,5346,6579,7937,8438,7432,4468,2443,2063,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0
2021-05-08,0,0,2,2837,10549,13539,11399,10387,11248,14200,17638,19787,18592,12227,8613,14952,0,0,0,1163,5161,7046,5792,5048,5452,6708,8134,8656,7646,4579,2518,2145,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0
2021-05-09,0,0,2,2855,10582,13579,11429,10413,11285,14238,17698,19861,18665,12370,8742,15225,0,0,0,1184,5216,7108,5853,5093,5497,6771,8230,8752,7735,4622,2536,2168,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0
2021-05-10,0,0,2,2912,10766,13742,11592,10579,11464,14468,17989,20208,19060,12957,9362,16622,0,0,0,1248,5454,7396,6076,5335,5758,7057,8600,9153,8117,4858,2678,2394,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0
2021-05-11,0,0,2,2979,10966,13967,11801,10802,11709,14835,18365,20666,19589,13772,10318,18338,0,0,0,1302,5681,7713,6340,5567,6005,7419,9048,9694,8636,5152,2877,2773,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0
2021-05-12,0,0,2,3056,11162,14255,12021,11025,11981,15173,18818,21116,20133,14645,11265,20193,0,0,0,1351,5878,7993,6590,5806,6266,7738,9518,10224,9159,5441,3093,3035,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0
2021-05-13,0,0,2,3129,11365,14472,12235,11248,12253,15503,19237,21648,20651,15564,12149,22317,0,0,0,1404,6136,8313,6846,6090,6517,8085,9972,10724,9706,5723,3245,3369,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0
2021-05-14,0,0,2,3198,11561,14689,12464,11488,12508,15812,19601,22101,21082,16266,12958,23980,0,0,0,1465,6415,8680,7119,6410,6834,8548,10523,11329,10290,6028,3409,3648,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0
2021-05-15,0,0,2,3238,11629,14775,12534,11552,12595,15905,19726,22239,21206,16554,13236,24477,0,0,1,1499,6514,8801,7238,6503,6968,8706,10723,11564,10521,6123,3475,3715,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0
2021-05-16,0,0,2,3252,11675,14807,12575,11590,12642,15950,19785,22331,21329,16734,13487,24820,0,0,1,1517,6545,8857,7264,6554,7025,8777,10843,11698,10699,6240,3551,3866,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0
2021-05-17,0,0,2,3300,11812,14952,12713,11733,12830,16164,20052,22649,21687,17379,14272,26311,0,0,1,1566,6713,9093,7458,6696,7184,8970,11110,12040,10987,6384,3629,4042,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0
2021-05-18,0,0,2,3346,11990,15138,12903,11929,13028,16458,20403,23056,22141,18150,15228,28235,0,0,1,1607,6926,9342,7676,6891,7414,9274,11544,12544,11530,6688,3842,4491,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0
2021-05-19,0,0,2,3407,12167,15284,13057,12095,13208,16696,20681,23395,22521,18860,16147,30171,0,0,1,1671,7163,9645,7911,7113,7647,9596,12005,13119,12113,7095,4134,4971,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0
